flare_id,log,flash_index,dark_s
FLR-03048,RIDGE,2,0.0909917
FLR-03048,RIDGE,3,0.0684583
FLR-03048,RIDGE,4,0.0734083
FLR-03048,RIDGE,5,
FLR-03049,RIDGE,1,0.4765773
FLR-03049,RIDGE,2,0.4429075
FLR-03049,RIDGE,3,0.1873926
FLR-03049,RIDGE,4,0.1939162
FLR-03049,RIDGE,5,
FLR-03050,RIDGE,1,0.407375
FLR-03050,RIDGE,2,0.413783
FLR-03050,RIDGE,3,0.190825
FLR-03050,RIDGE,4,0.167
FLR-03050,RIDGE,5,
FLR-03051,RIDGE,1,0.099
FLR-03051,RIDGE,2,0.087
FLR-03051,RIDGE,3,0.076
FLR-03051,RIDGE,4,0.08
FLR-03051,RIDGE,5,
FLR-03052,RIDGE,1,0.049
FLR-03052,RIDGE,2,0.238
FLR-03052,RIDGE,3,0.213
FLR-03052,RIDGE,4,0.187
FLR-03052,RIDGE,5,
FLR-03053,RIDGE,1,0.177
FLR-03053,RIDGE,2,0.1347
FLR-03053,RIDGE,3,0.1622
FLR-03053,RIDGE,4,0.1488
FLR-03053,RIDGE,5,0.1588
FLR-03053,RIDGE,6,0.2269
FLR-03053,RIDGE,7,
FLR-03054,RIDGE,1,0.0942
FLR-03054,RIDGE,2,0.0969
FLR-03054,RIDGE,3,0.0625
FLR-03054,RIDGE,4,0.0543
FLR-03054,RIDGE,5,
FLR-03055,LAMP,1,0.3584417
FLR-03055,LAMP,2,0.3069916
FLR-03055,LAMP,3,0.1726584
FLR-03055,LAMP,4,0.1623166
FLR-03055,LAMP,5,
FLR-03056,LAMP,1,0.4410155
FLR-03056,LAMP,2,0.4044659
FLR-03056,LAMP,3,0.1763281
FLR-03056,LAMP,4,0.1826977
FLR-03056,LAMP,5,
FLR-03057,RIDGE,1,0.0562
FLR-03057,RIDGE,2,0.0486
FLR-03057,RIDGE,3,0.0552
FLR-03057,RIDGE,4,0.0474
FLR-03057,RIDGE,5,0.0461
FLR-03057,RIDGE,6,0.0474
FLR-03057,RIDGE,7,0.0564
FLR-03057,RIDGE,8,
FLR-03058,RIDGE,1,0.1149
FLR-03058,RIDGE,2,0.0776167
FLR-03058,RIDGE,3,0.0681583
FLR-03058,RIDGE,4,0.0618167
FLR-03058,RIDGE,5,
FLR-03059,RIDGE,1,0.3889
FLR-03059,RIDGE,2,0.3854
FLR-03059,RIDGE,3,0.3821
FLR-03059,RIDGE,4,0.3748
FLR-03059,RIDGE,5,
FLR-03060,RIDGE,1,0.32625
FLR-03060,RIDGE,2,0.3328334
FLR-03060,RIDGE,3,0.180675
FLR-03060,RIDGE,4,0.17085
FLR-03060,RIDGE,5,
FLR-03061,RIDGE,1,0.414
FLR-03061,RIDGE,2,0.425
FLR-03061,RIDGE,3,0.179
FLR-03061,RIDGE,4,0.187
FLR-03061,RIDGE,5,
FLR-03062,RIDGE,1,0.1
FLR-03062,RIDGE,2,0.091
FLR-03062,RIDGE,3,0.071
FLR-03062,RIDGE,4,0.064
FLR-03062,RIDGE,5,
FLR-03063,LAMP,1,0.4085034
FLR-03063,LAMP,2,0.4036174
FLR-03063,LAMP,3,0.1729806
FLR-03063,LAMP,4,0.1791057
FLR-03063,LAMP,5,
FLR-03064,RIDGE,1,0.289
FLR-03064,RIDGE,2,0.308
FLR-03064,RIDGE,3,0.154
FLR-03064,RIDGE,4,0.133
FLR-03064,RIDGE,5,
FLR-03065,LAMP,1,0.0828909
FLR-03065,LAMP,2,0.0899096
FLR-03065,LAMP,3,0.0738731
FLR-03065,LAMP,4,0.0724147
FLR-03065,LAMP,5,
FLR-03066,RIDGE,1,0.2644
FLR-03066,RIDGE,2,0.1485
FLR-03066,RIDGE,3,0.12
FLR-03066,RIDGE,4,
FLR-03067,LAMP,1,0.2383649
FLR-03067,LAMP,2,0.2605574
FLR-03067,LAMP,3,0.1470213
FLR-03067,LAMP,4,0.1063182
FLR-03067,LAMP,5,
FLR-03068,RIDGE,1,0.2751477
FLR-03068,RIDGE,2,0.2600027
FLR-03068,RIDGE,3,0.168078
FLR-03068,RIDGE,4,0.1448275
FLR-03068,RIDGE,5,
FLR-03069,RIDGE,1,0.343
FLR-03069,RIDGE,2,0.302
FLR-03069,RIDGE,3,0.188
FLR-03069,RIDGE,4,0.17
FLR-03069,RIDGE,5,
FLR-03070,RIDGE,1,0.0336
FLR-03070,RIDGE,2,0.0418
FLR-03070,RIDGE,3,0.0505
FLR-03070,RIDGE,4,0.0584
FLR-03070,RIDGE,5,0.0698
FLR-03070,RIDGE,6,0.1868
FLR-03070,RIDGE,7,
FLR-03071,RIDGE,1,0.259
FLR-03071,RIDGE,2,0.227
FLR-03071,RIDGE,3,0.173
FLR-03071,RIDGE,4,0.147
FLR-03071,RIDGE,5,
FLR-03072,RIDGE,1,0.47643
FLR-03072,RIDGE,2,0.454672
FLR-03072,RIDGE,3,0.2078859
FLR-03072,RIDGE,4,0.2106928
FLR-03072,RIDGE,5,
FLR-03073,RIDGE,1,0.46787
FLR-03073,RIDGE,2,0.4134158
FLR-03073,RIDGE,3,0.2161533
FLR-03073,RIDGE,4,0.2014216
FLR-03073,RIDGE,5,
FLR-03074,RIDGE,1,0.3841667
FLR-03074,RIDGE,2,0.3020083
FLR-03074,RIDGE,3,0.1455417
FLR-03074,RIDGE,4,0.144575
FLR-03074,RIDGE,5,
FLR-03075,RIDGE,1,0.051
FLR-03075,RIDGE,2,0.059
FLR-03075,RIDGE,3,0.051
FLR-03075,RIDGE,4,0.046
FLR-03075,RIDGE,5,0.046
FLR-03075,RIDGE,6,0.053
FLR-03075,RIDGE,7,
FLR-03076,LAMP,1,0.535264
FLR-03076,LAMP,2,0.504768
FLR-03076,LAMP,3,0.277544
FLR-03076,LAMP,4,0.240064
FLR-03076,LAMP,5,
FLR-03077,RIDGE,1,0.3759
FLR-03077,RIDGE,2,0.3291
FLR-03077,RIDGE,3,0.178
FLR-03077,RIDGE,4,0.1724
FLR-03077,RIDGE,5,
FLR-03078,RIDGE,1,0.446
FLR-03078,RIDGE,2,0.367
FLR-03078,RIDGE,3,0.195
FLR-03078,RIDGE,4,0.155
FLR-03078,RIDGE,5,
FLR-03079,LAMP,1,0.0819083
FLR-03079,LAMP,2,0.0912917
FLR-03079,LAMP,3,0.071425
FLR-03079,LAMP,4,0.0652083
FLR-03079,LAMP,5,
FLR-03080,RIDGE,1,0.445371
FLR-03080,RIDGE,2,0.429943
FLR-03080,RIDGE,3,0.189747
FLR-03080,RIDGE,4,0.167936
FLR-03080,RIDGE,5,
FLR-03081,RIDGE,1,0.0971333
FLR-03081,RIDGE,2,0.1032167
FLR-03081,RIDGE,3,0.07185
FLR-03081,RIDGE,4,0.0757833
FLR-03081,RIDGE,5,
FLR-03082,RIDGE,1,0.106
FLR-03082,RIDGE,2,0.091
FLR-03082,RIDGE,3,0.08
FLR-03082,RIDGE,4,0.08
FLR-03082,RIDGE,5,
FLR-03083,RIDGE,1,0.215
FLR-03083,RIDGE,2,0.24
FLR-03083,RIDGE,3,0.149
FLR-03083,RIDGE,4,0.136
FLR-03083,RIDGE,5,
FLR-03084,RIDGE,1,0.294
FLR-03084,RIDGE,2,0.222
FLR-03084,RIDGE,3,0.139
FLR-03084,RIDGE,4,0.13
FLR-03084,RIDGE,5,
FLR-03085,RIDGE,1,0.3614
FLR-03085,RIDGE,2,0.3123
FLR-03085,RIDGE,3,0.1665
FLR-03085,RIDGE,4,0.1716
FLR-03085,RIDGE,5,
FLR-03086,RIDGE,1,0.106
FLR-03086,RIDGE,2,0.094
FLR-03086,RIDGE,3,0.077
FLR-03086,RIDGE,4,0.06
FLR-03086,RIDGE,5,
FLR-03087,RIDGE,1,0.4358667
FLR-03087,RIDGE,2,0.4082583
FLR-03087,RIDGE,3,0.1993667
FLR-03087,RIDGE,4,0.2182416
FLR-03087,RIDGE,5,
FLR-03088,LAMP,1,0.386524
FLR-03088,LAMP,2,0.3321183
FLR-03088,LAMP,3,0.1321166
FLR-03088,LAMP,4,0.152625
FLR-03088,LAMP,5,
FLR-03089,RIDGE,1,0.104
FLR-03089,RIDGE,2,0.0943
FLR-03089,RIDGE,3,0.0689
FLR-03089,RIDGE,4,0.0632
FLR-03089,RIDGE,5,0.0685
FLR-03089,RIDGE,6,
FLR-03090,LAMP,1,0.1162917
FLR-03090,LAMP,2,0.1002916
FLR-03090,LAMP,3,0.0680417
FLR-03090,LAMP,4,0.0689417
FLR-03090,LAMP,5,
FLR-03091,RIDGE,1,0.4705583
FLR-03091,RIDGE,2,0.44965
FLR-03091,RIDGE,3,0.2036417
FLR-03091,RIDGE,4,0.2207083
FLR-03091,RIDGE,5,
FLR-03092,LAMP,1,0.43335
FLR-03092,LAMP,2,0.4539667
FLR-03092,LAMP,3,0.2150666
FLR-03092,LAMP,4,0.2181584
FLR-03092,LAMP,5,
FLR-03093,LAMP,1,0.103856
FLR-03093,LAMP,2,0.086656
FLR-03093,LAMP,3,0.073264
FLR-03093,LAMP,4,0.067448
FLR-03093,LAMP,5,
FLR-03094,RIDGE,1,0.3522
FLR-03094,RIDGE,2,0.2728
FLR-03094,RIDGE,3,0.1438
FLR-03094,RIDGE,4,0.1554
FLR-03094,RIDGE,5,
FLR-03095,LAMP,1,0.428225
FLR-03095,LAMP,2,0.4330666
FLR-03095,LAMP,3,0.1910834
FLR-03095,LAMP,4,0.1993833
FLR-03095,LAMP,5,
FLR-03096,RIDGE,1,0.0916666
FLR-03096,RIDGE,2,0.0908167
FLR-03096,RIDGE,3,0.0787333
FLR-03096,RIDGE,4,0.0716084
FLR-03096,RIDGE,5,
FLR-03097,RIDGE,1,0.2555
FLR-03097,RIDGE,2,0.2777
FLR-03097,RIDGE,3,0.2648
FLR-03097,RIDGE,4,0.2814
FLR-03097,RIDGE,5,
FLR-03098,LAMP,1,0.4534153
FLR-03098,LAMP,2,0.4466151
FLR-03098,LAMP,3,0.4218853
FLR-03098,LAMP,4,
FLR-03099,LAMP,1,0.2655999
FLR-03099,LAMP,2,0.2717915
FLR-03099,LAMP,3,0.1649922
FLR-03099,LAMP,4,0.1262979
FLR-03099,LAMP,5,
FLR-03100,RIDGE,1,0.0883583
FLR-03100,RIDGE,2,0.0831834
FLR-03100,RIDGE,3,0.075375
FLR-03100,RIDGE,4,0.073075
FLR-03100,RIDGE,5,
FLR-03101,LAMP,1,0.4839208
FLR-03101,LAMP,2,0.4515972
FLR-03101,LAMP,3,0.1658237
FLR-03101,LAMP,4,0.1701834
FLR-03101,LAMP,5,
FLR-03102,RIDGE,1,0.272
FLR-03102,RIDGE,2,0.272
FLR-03102,RIDGE,3,0.152
FLR-03102,RIDGE,4,0.16
FLR-03102,RIDGE,5,
FLR-03103,RIDGE,1,0.353
FLR-03103,RIDGE,2,0.326
FLR-03103,RIDGE,3,0.146
FLR-03103,RIDGE,4,0.155
FLR-03103,RIDGE,5,
FLR-03104,RIDGE,1,0.3928
FLR-03104,RIDGE,2,0.1714
FLR-03104,RIDGE,3,0.1783
FLR-03104,RIDGE,4,0.1417
FLR-03104,RIDGE,5,0.101
FLR-03104,RIDGE,6,0.1065
FLR-03104,RIDGE,7,
FLR-03105,RIDGE,1,0.0028264
FLR-03105,RIDGE,2,0.202074
FLR-03105,RIDGE,3,0.2301994
FLR-03105,RIDGE,4,0.1614325
FLR-03105,RIDGE,5,0.1245737
FLR-03105,RIDGE,6,
FLR-03106,RIDGE,1,0.2325
FLR-03106,RIDGE,2,0.1432
FLR-03106,RIDGE,3,0.1136
FLR-03106,RIDGE,4,
FLR-03107,RIDGE,1,0.4015861
FLR-03107,RIDGE,2,0.3554733
FLR-03107,RIDGE,3,0.1922353
FLR-03107,RIDGE,4,0.1794647
FLR-03107,RIDGE,5,
FLR-03108,RIDGE,1,0.2024
FLR-03108,RIDGE,2,0.181
FLR-03108,RIDGE,3,0.1334
FLR-03108,RIDGE,4,0.1422
FLR-03108,RIDGE,5,
FLR-03109,RIDGE,1,0.1130917
FLR-03109,RIDGE,2,0.0955083
FLR-03109,RIDGE,3,0.0713
FLR-03109,RIDGE,4,0.064325
FLR-03109,RIDGE,5,
FLR-03110,RIDGE,1,0.094
FLR-03110,RIDGE,2,0.098
FLR-03110,RIDGE,3,0.073
FLR-03110,RIDGE,4,0.07
FLR-03110,RIDGE,5,
FLR-03111,RIDGE,1,0.227
FLR-03111,RIDGE,2,0.2445
FLR-03111,RIDGE,3,0.151
FLR-03111,RIDGE,4,0.1378
FLR-03111,RIDGE,5,
FLR-03112,LAMP,1,0.0416917
FLR-03112,LAMP,2,0.0560916
FLR-03112,LAMP,3,0.0589667
FLR-03112,LAMP,4,0.04735
FLR-03112,LAMP,5,0.0417833
FLR-03112,LAMP,6,0.0419584
FLR-03112,LAMP,7,0.051125
FLR-03112,LAMP,8,0.0610083
FLR-03112,LAMP,9,
FLR-03113,RIDGE,1,0.4379
FLR-03113,RIDGE,2,0.4205
FLR-03113,RIDGE,3,0.196
FLR-03113,RIDGE,4,0.1902
FLR-03113,RIDGE,5,
FLR-03114,LAMP,1,0.2544916
FLR-03114,LAMP,2,0.2688667
FLR-03114,LAMP,3,0.1451167
FLR-03114,LAMP,4,0.1373083
FLR-03114,LAMP,5,
FLR-03115,RIDGE,1,0.3349
FLR-03115,RIDGE,2,0.3338
FLR-03115,RIDGE,3,0.3381
FLR-03115,RIDGE,4,0.3356
FLR-03115,RIDGE,5,0.3374
FLR-03115,RIDGE,6,
FLR-03116,RIDGE,1,0.4444851
FLR-03116,RIDGE,2,0.4225642
FLR-03116,RIDGE,3,0.1759797
FLR-03116,RIDGE,4,0.1777983
FLR-03116,RIDGE,5,
FLR-03117,LAMP,1,0.4941673
FLR-03117,LAMP,2,0.4929935
FLR-03117,LAMP,3,0.2345817
FLR-03117,LAMP,4,0.2181437
FLR-03117,LAMP,5,
FLR-03118,RIDGE,1,0.2197
FLR-03118,RIDGE,2,0.1995
FLR-03118,RIDGE,3,0.1793
FLR-03118,RIDGE,4,0.1953
FLR-03118,RIDGE,5,0.1862
FLR-03118,RIDGE,6,0.1938
FLR-03118,RIDGE,7,
FLR-03119,LAMP,1,0.289258
FLR-03119,LAMP,2,0.1728743
FLR-03119,LAMP,3,0.1568976
FLR-03119,LAMP,4,0.1521498
FLR-03119,LAMP,5,0.1564542
FLR-03119,LAMP,6,0.1519206
FLR-03119,LAMP,7,0.1609103
FLR-03119,LAMP,8,
FLR-03120,LAMP,1,0.0883583
FLR-03120,LAMP,2,0.0831834
FLR-03120,LAMP,3,0.075375
FLR-03120,LAMP,4,0.073075
FLR-03120,LAMP,5,
FLR-03121,RIDGE,1,0.4395602
FLR-03121,RIDGE,2,0.2242944
FLR-03121,RIDGE,3,0.1978287
FLR-03121,RIDGE,4,0.1549591
FLR-03121,RIDGE,5,0.1162532
FLR-03121,RIDGE,6,0.1130246
FLR-03121,RIDGE,7,
FLR-03122,LAMP,1,0.4210036
FLR-03122,LAMP,2,0.4406202
FLR-03122,LAMP,3,0.1774342
FLR-03122,LAMP,4,0.187385
FLR-03122,LAMP,5,
FLR-03123,RIDGE,1,0.3579296
FLR-03123,RIDGE,2,0.3231303
FLR-03123,RIDGE,3,0.335523
FLR-03123,RIDGE,4,
FLR-03124,LAMP,1,0.0467083
FLR-03124,LAMP,2,0.053275
FLR-03124,LAMP,3,0.053975
FLR-03124,LAMP,4,0.0476667
FLR-03124,LAMP,5,0.0511166
FLR-03124,LAMP,6,0.0535167
FLR-03124,LAMP,7,
FLR-03125,RIDGE,1,0.4407833
FLR-03125,RIDGE,2,0.41605
FLR-03125,RIDGE,3,0.234575
FLR-03125,RIDGE,4,0.2055084
FLR-03125,RIDGE,5,
FLR-03126,RIDGE,1,0.027
FLR-03126,RIDGE,2,0.0497
FLR-03126,RIDGE,3,0.0539
FLR-03126,RIDGE,4,0.0572
FLR-03126,RIDGE,5,0.066
FLR-03126,RIDGE,6,0.095
FLR-03126,RIDGE,7,
FLR-03127,RIDGE,1,0.122
FLR-03127,RIDGE,2,0.076
FLR-03127,RIDGE,3,0.068
FLR-03127,RIDGE,4,0.071
FLR-03127,RIDGE,5,
FLR-03128,RIDGE,1,0.082
FLR-03128,RIDGE,2,0.094
FLR-03128,RIDGE,3,0.073
FLR-03128,RIDGE,4,0.073
FLR-03128,RIDGE,5,
FLR-03129,RIDGE,1,0.124
FLR-03129,RIDGE,2,0.101
FLR-03129,RIDGE,3,0.078
FLR-03129,RIDGE,4,0.067
FLR-03129,RIDGE,5,
FLR-03130,RIDGE,1,0.2559
FLR-03130,RIDGE,2,0.2284
FLR-03130,RIDGE,3,0.212
FLR-03130,RIDGE,4,0.195
FLR-03130,RIDGE,5,0.1999
FLR-03130,RIDGE,6,0.1985
FLR-03130,RIDGE,7,0.1964
FLR-03130,RIDGE,8,0.3995
FLR-03130,RIDGE,9,
FLR-03131,RIDGE,1,0.2366
FLR-03131,RIDGE,2,0.2149
FLR-03131,RIDGE,3,0.1612
FLR-03131,RIDGE,4,0.138
FLR-03131,RIDGE,5,
FLR-03132,LAMP,1,0.4164915
FLR-03132,LAMP,2,0.3818695
FLR-03132,LAMP,3,0.1770156
FLR-03132,LAMP,4,0.1639908
FLR-03132,LAMP,5,
FLR-03133,RIDGE,1,0.3044506
FLR-03133,RIDGE,2,0.2846506
FLR-03133,RIDGE,3,0.17122
FLR-03133,RIDGE,4,0.1953716
FLR-03133,RIDGE,5,
FLR-03134,RIDGE,1,0.4231915
FLR-03134,RIDGE,2,0.4218915
FLR-03134,RIDGE,3,0.2063083
FLR-03134,RIDGE,4,0.1981999
FLR-03134,RIDGE,5,
FLR-03135,RIDGE,1,0.292742
FLR-03135,RIDGE,2,0.2479794
FLR-03135,RIDGE,3,0.2913389
FLR-03135,RIDGE,4,0.6629966
FLR-03135,RIDGE,5,0.2468024
FLR-03135,RIDGE,6,0.2714906
FLR-03135,RIDGE,7,0.2474389
FLR-03135,RIDGE,8,
FLR-03136,RIDGE,1,0.4627154
FLR-03136,RIDGE,2,0.4255167
FLR-03136,RIDGE,3,0.18975
FLR-03136,RIDGE,4,0.2087666
FLR-03136,RIDGE,5,
FLR-03137,LAMP,1,0.187425
FLR-03137,LAMP,2,0.220575
FLR-03137,LAMP,3,0.1626833
FLR-03137,LAMP,4,0.1313833
FLR-03137,LAMP,5,0.1851584
FLR-03137,LAMP,6,
FLR-03138,LAMP,1,0.0928917
FLR-03138,LAMP,2,0.0931666
FLR-03138,LAMP,3,0.0689834
FLR-03138,LAMP,4,0.05875
FLR-03138,LAMP,5,
FLR-03139,RIDGE,1,0.06
FLR-03139,RIDGE,2,0.063
FLR-03139,RIDGE,3,0.051
FLR-03139,RIDGE,4,0.061
FLR-03139,RIDGE,5,0.044
FLR-03139,RIDGE,6,0.054
FLR-03139,RIDGE,7,
FLR-03140,RIDGE,1,0.0166
FLR-03140,RIDGE,2,0.0142
FLR-03140,RIDGE,3,0.026
FLR-03140,RIDGE,4,0.0372
FLR-03140,RIDGE,5,0.0279
FLR-03140,RIDGE,6,0.0301
FLR-03140,RIDGE,7,0.0362
FLR-03140,RIDGE,8,0.0511
FLR-03140,RIDGE,9,
FLR-03141,RIDGE,1,0.3191
FLR-03141,RIDGE,2,0.3108
FLR-03141,RIDGE,3,0.311
FLR-03141,RIDGE,4,0.3158
FLR-03141,RIDGE,5,0.3198
FLR-03141,RIDGE,6,
FLR-03142,LAMP,1,0.0837834
FLR-03142,LAMP,2,0.0896666
FLR-03142,LAMP,3,0.0809084
FLR-03142,LAMP,4,0.0719333
FLR-03142,LAMP,5,
FLR-03143,RIDGE,1,0.46
FLR-03143,RIDGE,2,0.444
FLR-03143,RIDGE,3,0.238
FLR-03143,RIDGE,4,0.22
FLR-03143,RIDGE,5,
FLR-03144,RIDGE,1,0.498475
FLR-03144,RIDGE,2,0.4346083
FLR-03144,RIDGE,3,0.1930417
FLR-03144,RIDGE,4,0.2138279
FLR-03144,RIDGE,5,
FLR-03145,RIDGE,1,0.3388085
FLR-03145,RIDGE,2,0.3224205
FLR-03145,RIDGE,3,2.00E-06
FLR-03145,RIDGE,4,9.00E-07
FLR-03145,RIDGE,5,0
FLR-03145,RIDGE,6,1.80E-06
FLR-03145,RIDGE,7,0.1645678
FLR-03145,RIDGE,8,
FLR-03146,RIDGE,1,0.4730729
FLR-03146,RIDGE,2,0.4594947
FLR-03146,RIDGE,3,0.1940681
FLR-03146,RIDGE,4,0.1971165
FLR-03146,RIDGE,5,
FLR-03147,RIDGE,1,0.0444715
FLR-03147,RIDGE,2,0.2322097
FLR-03147,RIDGE,3,0.1857799
FLR-03147,RIDGE,4,0.1779942
FLR-03147,RIDGE,5,
FLR-03148,RIDGE,1,0.2749
FLR-03148,RIDGE,2,0.2145
FLR-03148,RIDGE,3,0.1562
FLR-03148,RIDGE,4,0.1616
FLR-03148,RIDGE,5,
FLR-03149,RIDGE,1,0.5008
FLR-03149,RIDGE,2,0.4497
FLR-03149,RIDGE,3,0.2748
FLR-03149,RIDGE,4,0.2199
FLR-03149,RIDGE,5,
FLR-03150,RIDGE,1,0.242024
FLR-03150,RIDGE,2,0.251296
FLR-03150,RIDGE,3,0.170816
FLR-03150,RIDGE,4,0.140232
FLR-03150,RIDGE,5,
FLR-03151,RIDGE,1,0.4360288
FLR-03151,RIDGE,2,0.3993244
FLR-03151,RIDGE,3,0.1541836
FLR-03151,RIDGE,4,0.1772679
FLR-03151,RIDGE,5,
FLR-03152,RIDGE,1,0.3820417
FLR-03152,RIDGE,2,0.3696333
FLR-03152,RIDGE,3,0.3757667
FLR-03152,RIDGE,4,
FLR-03153,RIDGE,1,0.4551
FLR-03153,RIDGE,2,0.4231
FLR-03153,RIDGE,3,0.204
FLR-03153,RIDGE,4,0.2145
FLR-03153,RIDGE,5,
FLR-03154,LAMP,1,0.4083833
FLR-03154,LAMP,2,0.3096667
FLR-03154,LAMP,3,0.1650583
FLR-03154,LAMP,4,0.1730167
FLR-03154,LAMP,5,
FLR-03155,RIDGE,1,0.182
FLR-03155,RIDGE,2,0.204
FLR-03155,RIDGE,3,0.201
FLR-03155,RIDGE,4,0.168
FLR-03155,RIDGE,5,
FLR-03156,RIDGE,1,0.0682083
FLR-03156,RIDGE,2,0.0939417
FLR-03156,RIDGE,3,0.100975
FLR-03156,RIDGE,4,0.0877666
FLR-03156,RIDGE,5,0.077925
FLR-03156,RIDGE,6,0.0781334
FLR-03156,RIDGE,7,0.0851416
FLR-03156,RIDGE,8,0.1023334
FLR-03156,RIDGE,9,
FLR-03157,RIDGE,1,0.290322
FLR-03157,RIDGE,2,0.305203
FLR-03157,RIDGE,3,0.1731
FLR-03157,RIDGE,4,0.1272667
FLR-03157,RIDGE,5,
FLR-03158,RIDGE,1,0.4223916
FLR-03158,RIDGE,2,0.3782
FLR-03158,RIDGE,3,0.1829584
FLR-03158,RIDGE,4,0.1577416
FLR-03158,RIDGE,5,
FLR-03159,LAMP,1,0.4199583
FLR-03159,LAMP,2,0.42305
FLR-03159,LAMP,3,0.175275
FLR-03159,LAMP,4,0.1942417
FLR-03159,LAMP,5,
FLR-03160,RIDGE,1,0.0420083
FLR-03160,RIDGE,2,0.0454334
FLR-03160,RIDGE,3,0.0426416
FLR-03160,RIDGE,4,0.049175
FLR-03160,RIDGE,5,0.0519084
FLR-03160,RIDGE,6,0.0646333
FLR-03160,RIDGE,7,
FLR-03161,RIDGE,1,0.29552
FLR-03161,RIDGE,2,0.293392
FLR-03161,RIDGE,3,0.194992
FLR-03161,RIDGE,4,0.154864
FLR-03161,RIDGE,5,
FLR-03162,RIDGE,1,0.2447
FLR-03162,RIDGE,2,0.3279
FLR-03162,RIDGE,3,0.1462
FLR-03162,RIDGE,4,0.1309
FLR-03162,RIDGE,5,
FLR-03163,RIDGE,1,0.332
FLR-03163,RIDGE,2,0.3213
FLR-03163,RIDGE,3,0.3092
FLR-03163,RIDGE,4,0.3085
FLR-03163,RIDGE,5,0.2847
FLR-03163,RIDGE,6,
FLR-03164,RIDGE,1,0.0773139
FLR-03164,RIDGE,2,0.0920341
FLR-03164,RIDGE,3,0.0798572
FLR-03164,RIDGE,4,0.0750456
FLR-03164,RIDGE,5,
FLR-03165,LAMP,1,0.374825
FLR-03165,LAMP,2,0.306475
FLR-03165,LAMP,3,0.1589084
FLR-03165,LAMP,4,0.1519916
FLR-03165,LAMP,5,
FLR-03166,LAMP,1,0.4970963
FLR-03166,LAMP,2,0.4978455
FLR-03166,LAMP,3,0.2220534
FLR-03166,LAMP,4,0.1919014
FLR-03166,LAMP,5,
FLR-03167,RIDGE,1,0.2342
FLR-03167,RIDGE,2,0.1631
FLR-03167,RIDGE,3,0.0966
FLR-03167,RIDGE,4,
FLR-03168,RIDGE,1,0.0485166
FLR-03168,RIDGE,2,0.0551667
FLR-03168,RIDGE,3,0.0544167
FLR-03168,RIDGE,4,0.0491583
FLR-03168,RIDGE,5,0.0473917
FLR-03168,RIDGE,6,0.0449666
FLR-03168,RIDGE,7,0.0566334
FLR-03168,RIDGE,8,0.1071083
FLR-03168,RIDGE,9,
FLR-03169,RIDGE,1,0.2272
FLR-03169,RIDGE,2,0.2301
FLR-03169,RIDGE,3,0.1797
FLR-03169,RIDGE,4,0.1124
FLR-03169,RIDGE,5,
FLR-03170,RIDGE,1,0.1023667
FLR-03170,RIDGE,2,0.0918083
FLR-03170,RIDGE,3,0.065125
FLR-03170,RIDGE,4,0.0492167
FLR-03170,RIDGE,5,
FLR-03171,RIDGE,1,0.0711487
FLR-03171,RIDGE,2,0.0981649
FLR-03171,RIDGE,3,0.0777698
FLR-03171,RIDGE,4,0.0745237
FLR-03171,RIDGE,5,
FLR-03172,RIDGE,1,0.4554
FLR-03172,RIDGE,2,0.1594
FLR-03172,RIDGE,3,0.2878
FLR-03172,RIDGE,4,0.195
FLR-03172,RIDGE,5,0.1384
FLR-03172,RIDGE,6,0.1244
FLR-03172,RIDGE,7,
FLR-03173,RIDGE,1,0.274
FLR-03173,RIDGE,2,0.265
FLR-03173,RIDGE,3,0.189
FLR-03173,RIDGE,4,0.147
FLR-03173,RIDGE,5,
FLR-03174,RIDGE,1,0.2676
FLR-03174,RIDGE,2,0.2705
FLR-03174,RIDGE,3,0.2614
FLR-03174,RIDGE,4,0.2755
FLR-03174,RIDGE,5,
FLR-03175,RIDGE,1,0.4888217
FLR-03175,RIDGE,2,0.4590469
FLR-03175,RIDGE,3,0.2248646
FLR-03175,RIDGE,4,0.2218309
FLR-03175,RIDGE,5,
FLR-03176,RIDGE,1,0.0345
FLR-03176,RIDGE,2,0.0373
FLR-03176,RIDGE,3,0.0411
FLR-03176,RIDGE,4,0.0455
FLR-03176,RIDGE,5,0.0463
FLR-03176,RIDGE,6,0.0448
FLR-03176,RIDGE,7,0.0488
FLR-03176,RIDGE,8,0.0689
FLR-03176,RIDGE,9,
FLR-03177,LAMP,1,0.4559833
FLR-03177,LAMP,2,0.34825
FLR-03177,LAMP,3,0.1210584
FLR-03177,LAMP,4,0.1232666
FLR-03177,LAMP,5,0.11585
FLR-03177,LAMP,6,0.1189167
FLR-03177,LAMP,7,0.1679417
FLR-03177,LAMP,8,
FLR-03178,RIDGE,1,0.2325378
FLR-03178,RIDGE,2,0.2256132
FLR-03178,RIDGE,3,0.1343027
FLR-03178,RIDGE,4,0.1271772
FLR-03178,RIDGE,5,
FLR-03179,RIDGE,1,0.474
FLR-03179,RIDGE,2,0.428
FLR-03179,RIDGE,3,0.244
FLR-03179,RIDGE,4,0.222
FLR-03179,RIDGE,5,
FLR-03180,RIDGE,1,0.4327834
FLR-03180,RIDGE,2,0.4145583
FLR-03180,RIDGE,3,0.2001917
FLR-03180,RIDGE,4,0.200625
FLR-03180,RIDGE,5,
FLR-03181,LAMP,1,0.2277568
FLR-03181,LAMP,2,0.2190042
